"subject","trial","condition","sp","value","stim","acc","value_prioritem1","value_prioritem","exp"
"601",8,"full attention",1,8,"fence",1,NA,NA,1
"601",8,"full attention",2,6,"bean",1,"8",8,1
"601",8,"full attention",3,3,"inch",0,"6",6,1
"601",8,"full attention",4,9,"spade",0,"3",3,1
"601",8,"full attention",5,9,"flare",1,"9",9,1
"601",8,"full attention",6,8,"snail",0,"9",9,1
"601",8,"full attention",7,7,"bunch",0,"8",8,1
"601",8,"full attention",8,10,"garment",0,"7",7,1
"601",8,"full attention",9,4,"broom",0,"10",10,1
"601",8,"full attention",10,7,"lint",0,"4",4,1
"601",8,"full attention",11,3,"mayor",0,"7",7,1
"601",8,"full attention",12,5,"spinach",0,"3",3,1
"601",8,"full attention",13,1,"mustard",0,"5",5,1
"601",8,"full attention",14,2,"mouse",0,"1",1,1
"601",8,"full attention",15,5,"sponge",0,"2",2,1
"601",8,"full attention",16,1,"stump",1,"5",5,1
"601",8,"full attention",17,2,"cork",0,"1",1,1
"601",8,"full attention",18,4,"oven",0,"2",2,1
"601",8,"full attention",19,6,"resort",1,"4",4,1
"601",8,"full attention",20,10,"tail",0,"6",6,1
"601",12,"full attention",1,3,"cape",0,NA,NA,1
"601",12,"full attention",2,7,"mile",1,"3",3,1
"601",12,"full attention",3,8,"barrel",1,"7",7,1
"601",12,"full attention",4,6,"pocket",0,"8",8,1
"601",12,"full attention",5,4,"kernel",0,"6",6,1
"601",12,"full attention",6,5,"battle",0,"4",4,1
"601",12,"full attention",7,8,"path",1,"5",5,1
"601",12,"full attention",8,10,"dial",0,"8",8,1
"601",12,"full attention",9,2,"ghost",0,"10",10,1
"601",12,"full attention",10,9,"labor",1,"2",2,1
"601",12,"full attention",11,2,"front",0,"9",9,1
"601",12,"full attention",12,3,"asphalt",0,"2",2,1
"601",12,"full attention",13,4,"troop",0,"3",3,1
"601",12,"full attention",14,10,"sink",0,"4",4,1
"601",12,"full attention",15,1,"scar",0,"10",10,1
"601",12,"full attention",16,9,"alley",1,"1",1,1
"601",12,"full attention",17,5,"spot",1,"9",9,1
"601",12,"full attention",18,7,"pound",0,"5",5,1
"601",12,"full attention",19,6,"drink",0,"7",7,1
"601",12,"full attention",20,1,"court",0,"6",6,1
"601",16,"full attention",1,3,"skate",1,NA,NA,1
"601",16,"full attention",2,9,"flag",1,"3",3,1
"601",16,"full attention",3,4,"booth",1,"9",9,1
"601",16,"full attention",4,6,"judge",0,"4",4,1
"601",16,"full attention",5,2,"parcel",0,"6",6,1
"601",16,"full attention",6,5,"cannon",1,"2",2,1
"601",16,"full attention",7,7,"speck",0,"5",5,1
"601",16,"full attention",8,9,"lotion",0,"7",7,1
"601",16,"full attention",9,8,"nerve",0,"9",9,1
"601",16,"full attention",10,2,"tomb",0,"8",8,1
"601",16,"full attention",11,1,"hammer",1,"2",2,1
"601",16,"full attention",12,4,"guard",1,"1",1,1
"601",16,"full attention",13,8,"rail",0,"4",4,1
"601",16,"full attention",14,5,"pole",1,"8",8,1
"601",16,"full attention",15,6,"vest",1,"5",5,1
"601",16,"full attention",16,1,"brass",0,"6",6,1
"601",16,"full attention",17,3,"tank",1,"1",1,1
"601",16,"full attention",18,7,"lung",1,"3",3,1
"601",16,"full attention",19,10,"carpet",1,"7",7,1
"601",16,"full attention",20,10,"collar",0,"10",10,1
"601",20,"full attention",1,8,"case",1,NA,NA,1
"601",20,"full attention",2,5,"match",1,"8",8,1
"601",20,"full attention",3,3,"hero",1,"5",5,1
"601",20,"full attention",4,6,"salt",1,"3",3,1
"601",20,"full attention",5,1,"brick",1,"6",6,1
"601",20,"full attention",6,4,"pedal",1,"1",1,1
"601",20,"full attention",7,4,"twig",1,"4",4,1
"601",20,"full attention",8,7,"puddle",1,"4",4,1
"601",20,"full attention",9,2,"decoy",1,"7",7,1
"601",20,"full attention",10,3,"clam",1,"2",2,1
"601",20,"full attention",11,2,"pigeon",1,"3",3,1
"601",20,"full attention",12,7,"ticket",0,"2",2,1
"601",20,"full attention",13,9,"state",0,"7",7,1
"601",20,"full attention",14,1,"spear",0,"9",9,1
"601",20,"full attention",15,6,"lane",1,"1",1,1
"601",20,"full attention",16,8,"suit",0,"6",6,1
"601",20,"full attention",17,5,"nail",0,"8",8,1
"601",20,"full attention",18,10,"blade",1,"5",5,1
"601",20,"full attention",19,10,"paper",1,"10",10,1
"601",20,"full attention",20,9,"chart",0,"10",10,1
"601",24,"full attention",1,4,"chain",1,NA,NA,1
"601",24,"full attention",2,1,"mail",1,"4",4,1
"601",24,"full attention",3,6,"brush",0,"1",1,1
"601",24,"full attention",4,9,"spray",1,"6",6,1
"601",24,"full attention",5,1,"belt",0,"9",9,1
"601",24,"full attention",6,7,"bump",1,"1",1,1
"601",24,"full attention",7,5,"chuckle",1,"7",7,1
"601",24,"full attention",8,10,"loop",1,"5",5,1
"601",24,"full attention",9,8,"knuckle",1,"10",10,1
"601",24,"full attention",10,8,"voter",0,"8",8,1
"601",24,"full attention",11,10,"tube",0,"8",8,1
"601",24,"full attention",12,2,"throat",1,"10",10,1
"601",24,"full attention",13,5,"goat",1,"2",2,1
"601",24,"full attention",14,3,"locker",0,"5",5,1
"601",24,"full attention",15,2,"crowd",1,"3",3,1
"601",24,"full attention",16,9,"plate",0,"2",2,1
"601",24,"full attention",17,6,"lumber",0,"9",9,1
"601",24,"full attention",18,3,"shark",1,"6",6,1
"601",24,"full attention",19,4,"fable",1,"3",3,1
"601",24,"full attention",20,7,"curb",0,"4",4,1
"602",4,"full attention",1,10,"cave",1,NA,NA,1
"602",4,"full attention",2,2,"brake",0,"10",10,1
"602",4,"full attention",3,1,"magnet",1,"2",2,1
"602",4,"full attention",4,5,"smoke",0,"1",1,1
"602",4,"full attention",5,7,"base",1,"5",5,1
"602",4,"full attention",6,6,"journal",0,"7",7,1
"602",4,"full attention",7,4,"thread",0,"6",6,1
"602",4,"full attention",8,3,"stair",1,"4",4,1
"602",4,"full attention",9,3,"seal",0,"3",3,1
"602",4,"full attention",10,10,"spear",1,"3",3,1
"602",4,"full attention",11,6,"shovel",0,"10",10,1
"602",4,"full attention",12,2,"loop",1,"6",6,1
"602",4,"full attention",13,9,"pocket",1,"2",2,1
"602",4,"full attention",14,4,"fable",0,"9",9,1
"602",4,"full attention",15,7,"guest",0,"4",4,1
"602",4,"full attention",16,5,"tire",0,"7",7,1
"602",4,"full attention",17,1,"inch",0,"5",5,1
"602",4,"full attention",18,8,"starch",1,"1",1,1
"602",4,"full attention",19,9,"nation",1,"8",8,1
"602",4,"full attention",20,8,"lung",0,"9",9,1
"602",8,"full attention",1,4,"lumber",1,NA,NA,1
"602",8,"full attention",2,10,"zipper",1,"4",4,1
"602",8,"full attention",3,3,"iron",1,"10",10,1
"602",8,"full attention",4,5,"camel",0,"3",3,1
"602",8,"full attention",5,7,"hammer",1,"5",5,1
"602",8,"full attention",6,3,"dust",0,"7",7,1
"602",8,"full attention",7,8,"cube",1,"3",3,1
"602",8,"full attention",8,6,"slide",1,"8",8,1
"602",8,"full attention",9,9,"tide",1,"6",6,1
"602",8,"full attention",10,8,"chalk",1,"9",9,1
"602",8,"full attention",11,7,"judge",0,"8",8,1
"602",8,"full attention",12,6,"square",1,"7",7,1
"602",8,"full attention",13,1,"chuckle",1,"6",6,1
"602",8,"full attention",14,10,"pound",1,"1",1,1
"602",8,"full attention",15,2,"sock",0,"10",10,1
"602",8,"full attention",16,1,"crowd",0,"2",2,1
"602",8,"full attention",17,9,"antique",0,"1",1,1
"602",8,"full attention",18,5,"flash",0,"9",9,1
"602",8,"full attention",19,4,"bone",0,"5",5,1
"602",8,"full attention",20,2,"spinach",0,"4",4,1
"602",12,"full attention",1,6,"sponge",1,NA,NA,1
"602",12,"full attention",2,1,"barrel",0,"6",6,1
"602",12,"full attention",3,7,"vein",1,"1",1,1
"602",12,"full attention",4,9,"sound",1,"7",7,1
"602",12,"full attention",5,10,"mayor",1,"9",9,1
"602",12,"full attention",6,2,"lane",0,"10",10,1
"602",12,"full attention",7,4,"pump",0,"2",2,1
"602",12,"full attention",8,8,"produce",1,"4",4,1
"602",12,"full attention",9,6,"slipper",0,"8",8,1
"602",12,"full attention",10,3,"store",0,"6",6,1
"602",12,"full attention",11,9,"coil",1,"3",3,1
"602",12,"full attention",12,8,"scent",1,"9",9,1
"602",12,"full attention",13,10,"lotion",1,"8",8,1
"602",12,"full attention",14,7,"mouse",1,"10",10,1
"602",12,"full attention",15,5,"sneeze",0,"7",7,1
"602",12,"full attention",16,4,"brass",1,"5",5,1
"602",12,"full attention",17,1,"state",0,"4",4,1
"602",12,"full attention",18,2,"stool",0,"1",1,1
"602",12,"full attention",19,5,"step",1,"2",2,1
"602",12,"full attention",20,3,"gate",0,"5",5,1
"602",16,"full attention",1,8,"fiddle",1,NA,NA,1
"602",16,"full attention",2,10,"mile",0,"8",8,1
"602",16,"full attention",3,6,"rail",0,"10",10,1
"602",16,"full attention",4,5,"root",0,"6",6,1
"602",16,"full attention",5,7,"cork",1,"5",5,1
"602",16,"full attention",6,9,"pedal",1,"7",7,1
"602",16,"full attention",7,1,"point",0,"9",9,1
"602",16,"full attention",8,2,"vest",1,"1",1,1
"602",16,"full attention",9,4,"spray",1,"2",2,1
"602",16,"full attention",10,4,"gravel",0,"4",4,1
"602",16,"full attention",11,1,"ghost",1,"4",4,1
"602",16,"full attention",12,2,"desk",0,"1",1,1
"602",16,"full attention",13,10,"spike",0,"2",2,1
"602",16,"full attention",14,9,"puddle",1,"10",10,1
"602",16,"full attention",15,3,"plum",0,"9",9,1
"602",16,"full attention",16,6,"message",1,"3",3,1
"602",16,"full attention",17,8,"guard",0,"6",6,1
"602",16,"full attention",18,3,"freight",0,"8",8,1
"602",16,"full attention",19,7,"shell",1,"3",3,1
"602",16,"full attention",20,5,"mustard",0,"7",7,1
"602",20,"full attention",1,4,"crow",0,NA,NA,1
"602",20,"full attention",2,10,"skillet",1,"4",4,1
"602",20,"full attention",3,7,"booth",1,"10",10,1
"602",20,"full attention",4,9,"beggar",1,"7",7,1
"602",20,"full attention",5,4,"riddle",0,"9",9,1
"602",20,"full attention",6,1,"post",0,"4",4,1
"602",20,"full attention",7,10,"thunder",1,"1",1,1
"602",20,"full attention",8,5,"horn",0,"10",10,1
"602",20,"full attention",9,8,"string",1,"5",5,1
"602",20,"full attention",10,5,"drizzle",0,"8",8,1
"602",20,"full attention",11,6,"wall",1,"5",5,1
"602",20,"full attention",12,7,"author",0,"6",6,1
"602",20,"full attention",13,8,"wave",1,"7",7,1
"602",20,"full attention",14,9,"bowl",1,"8",8,1
"602",20,"full attention",15,2,"bump",0,"9",9,1
"602",20,"full attention",16,6,"vase",1,"2",2,1
"602",20,"full attention",17,3,"captain",0,"6",6,1
"602",20,"full attention",18,3,"battle",0,"3",3,1
"602",20,"full attention",19,2,"fork",1,"3",3,1
"602",20,"full attention",20,1,"doll",0,"2",2,1
"602",24,"full attention",1,2,"hero",1,NA,NA,1
"602",24,"full attention",2,1,"taste",1,"2",2,1
"602",24,"full attention",3,5,"cement",0,"1",1,1
"602",24,"full attention",4,4,"brick",0,"5",5,1
"602",24,"full attention",5,2,"lint",0,"4",4,1
"602",24,"full attention",6,10,"tube",1,"2",2,1
"602",24,"full attention",7,8,"belt",1,"10",10,1
"602",24,"full attention",8,8,"graph",1,"8",8,1
"602",24,"full attention",9,7,"frown",1,"8",8,1
"602",24,"full attention",10,5,"dough",1,"7",7,1
"602",24,"full attention",11,3,"sweat",0,"5",5,1
"602",24,"full attention",12,1,"stump",0,"3",3,1
"602",24,"full attention",13,6,"chief",1,"1",1,1
"602",24,"full attention",14,3,"cannon",0,"6",6,1
"602",24,"full attention",15,9,"garlic",0,"3",3,1
"602",24,"full attention",16,6,"lesson",0,"9",9,1
"602",24,"full attention",17,4,"copper",0,"6",6,1
"602",24,"full attention",18,7,"front",1,"4",4,1
"602",24,"full attention",19,10,"knuckle",1,"7",7,1
"602",24,"full attention",20,9,"storm",0,"10",10,1
"603",6,"distracted - familiar",1,4,"hole",1,NA,NA,1
"603",6,"distracted - familiar",2,2,"camel",1,"4",4,1
"603",6,"distracted - familiar",3,4,"beggar",0,"2",2,1
"603",6,"distracted - familiar",4,10,"journal",1,"4",4,1
"603",6,"distracted - familiar",5,5,"thunder",1,"10",10,1
"603",6,"distracted - familiar",6,9,"scar",0,"5",5,1
"603",6,"distracted - familiar",7,2,"clam",0,"9",9,1
"603",6,"distracted - familiar",8,8,"guest",1,"2",2,1
"603",6,"distracted - familiar",9,8,"point",1,"8",8,1
"603",6,"distracted - familiar",10,1,"decoy",1,"8",8,1
"603",6,"distracted - familiar",11,10,"chain",0,"1",1,1
"603",6,"distracted - familiar",12,7,"guard",0,"10",10,1
"603",6,"distracted - familiar",13,3,"spike",0,"7",7,1
"603",6,"distracted - familiar",14,9,"speck",0,"3",3,1
"603",6,"distracted - familiar",15,1,"author",0,"9",9,1
"603",6,"distracted - familiar",16,6,"dome",0,"1",1,1
"603",6,"distracted - familiar",17,3,"curve",0,"6",6,1
"603",6,"distracted - familiar",18,5,"mustard",0,"3",3,1
"603",6,"distracted - familiar",19,7,"hammer",1,"5",5,1
"603",6,"distracted - familiar",20,6,"rake",0,"7",7,1
"603",10,"distracted - familiar",1,3,"hero",0,NA,NA,1
"603",10,"distracted - familiar",2,1,"mole",0,"3",3,1
"603",10,"distracted - familiar",3,6,"cement",0,"1",1,1
"603",10,"distracted - familiar",4,10,"stool",1,"6",6,1
"603",10,"distracted - familiar",5,4,"tourist",0,"10",10,1
"603",10,"distracted - familiar",6,9,"tail",1,"4",4,1
"603",10,"distracted - familiar",7,8,"skull",1,"9",9,1
"603",10,"distracted - familiar",8,2,"skillet",0,"8",8,1
"603",10,"distracted - familiar",9,5,"parcel",0,"2",2,1
"603",10,"distracted - familiar",10,9,"sneeze",1,"5",5,1
"603",10,"distracted - familiar",11,3,"plum",0,"9",9,1
"603",10,"distracted - familiar",12,8,"racquet",0,"3",3,1
"603",10,"distracted - familiar",13,6,"mold",0,"8",8,1
"603",10,"distracted - familiar",14,1,"court",0,"6",6,1
"603",10,"distracted - familiar",15,7,"carpet",1,"1",1,1
"603",10,"distracted - familiar",16,7,"lane",1,"7",7,1
"603",10,"distracted - familiar",17,5,"lever",1,"7",7,1
"603",10,"distracted - familiar",18,4,"news",0,"5",5,1
"603",10,"distracted - familiar",19,10,"alley",0,"4",4,1
"603",10,"distracted - familiar",20,2,"guide",0,"10",10,1
"603",14,"distracted - familiar",1,6,"patch",0,NA,NA,1
"603",14,"distracted - familiar",2,3,"steel",0,"6",6,1
"603",14,"distracted - familiar",3,4,"pollen",0,"3",3,1
"603",14,"distracted - familiar",4,10,"heel",1,"4",4,1
"603",14,"distracted - familiar",5,5,"shape",0,"10",10,1
"603",14,"distracted - familiar",6,7,"nail",1,"5",5,1
"603",14,"distracted - familiar",7,7,"chief",1,"7",7,1
"603",14,"distracted - familiar",8,2,"nerve",0,"7",7,1
"603",14,"distracted - familiar",9,6,"tribe",1,"2",2,1
"603",14,"distracted - familiar",10,9,"copper",1,"6",6,1
"603",14,"distracted - familiar",11,1,"barrel",0,"9",9,1
"603",14,"distracted - familiar",12,3,"doll",0,"1",1,1
"603",14,"distracted - familiar",13,5,"paper",1,"3",3,1
"603",14,"distracted - familiar",14,9,"skate",0,"5",5,1
"603",14,"distracted - familiar",15,4,"tray",0,"9",9,1
"603",14,"distracted - familiar",16,8,"hall",0,"4",4,1
"603",14,"distracted - familiar",17,8,"vase",0,"8",8,1
"603",14,"distracted - familiar",18,1,"plate",0,"8",8,1
"603",14,"distracted - familiar",19,10,"port",1,"1",1,1
"603",14,"distracted - familiar",20,2,"seal",0,"10",10,1
"603",18,"distracted - familiar",1,1,"voter",0,NA,NA,1
"603",18,"distracted - familiar",2,4,"noodle",0,"1",1,1
"603",18,"distracted - familiar",3,2,"magnet",0,"4",4,1
"603",18,"distracted - familiar",4,10,"pepper",1,"2",2,1
"603",18,"distracted - familiar",5,5,"shopper",1,"10",10,1
"603",18,"distracted - familiar",6,8,"lumber",1,"5",5,1
"603",18,"distracted - familiar",7,7,"step",0,"8",8,1
"603",18,"distracted - familiar",8,4,"sponge",0,"7",7,1
"603",18,"distracted - familiar",9,9,"freight",1,"4",4,1
"603",18,"distracted - familiar",10,5,"spinach",0,"9",9,1
"603",18,"distracted - familiar",11,9,"angle",0,"5",5,1
"603",18,"distracted - familiar",12,10,"case",1,"9",9,1
"603",18,"distracted - familiar",13,1,"rail",0,"10",10,1
"603",18,"distracted - familiar",14,8,"sink",0,"1",1,1
"603",18,"distracted - familiar",15,3,"drizzle",0,"8",8,1
"603",18,"distracted - familiar",16,2,"brake",1,"3",3,1
"603",18,"distracted - familiar",17,6,"riddle",0,"2",2,1
"603",18,"distracted - familiar",18,6,"lung",0,"6",6,1
"603",18,"distracted - familiar",19,3,"frown",0,"6",6,1
"603",18,"distracted - familiar",20,7,"hour",0,"3",3,1
"603",22,"distracted - familiar",1,10,"pork",1,NA,NA,1
"603",22,"distracted - familiar",2,2,"flash",0,"10",10,1
"603",22,"distracted - familiar",3,1,"cord",0,"2",2,1
"603",22,"distracted - familiar",4,1,"oven",0,"1",1,1
"603",22,"distracted - familiar",5,3,"sheep",0,"1",1,1
"603",22,"distracted - familiar",6,6,"tide",1,"3",3,1
"603",22,"distracted - familiar",7,4,"brick",0,"6",6,1
"603",22,"distracted - familiar",8,5,"ride",1,"4",4,1
"603",22,"distracted - familiar",9,7,"note",1,"5",5,1
"603",22,"distracted - familiar",10,9,"axle",1,"7",7,1
"603",22,"distracted - familiar",11,7,"dial",0,"9",9,1
"603",22,"distracted - familiar",12,3,"lesson",0,"7",7,1
"603",22,"distracted - familiar",13,10,"line",1,"3",3,1
"603",22,"distracted - familiar",14,6,"cable",1,"10",10,1
"603",22,"distracted - familiar",15,8,"chuckle",1,"6",6,1
"603",22,"distracted - familiar",16,4,"pedal",0,"8",8,1
"603",22,"distracted - familiar",17,8,"dough",0,"4",4,1
"603",22,"distracted - familiar",18,5,"ceiling",0,"8",8,1
"603",22,"distracted - familiar",19,9,"crow",0,"5",5,1
"603",22,"distracted - familiar",20,2,"storm",0,"9",9,1
"603",26,"distracted - familiar",1,3,"drink",1,NA,NA,1
"603",26,"distracted - familiar",2,10,"purse",1,"3",3,1
"603",26,"distracted - familiar",3,10,"cannon",1,"10",10,1
"603",26,"distracted - familiar",4,3,"pole",0,"10",10,1
"603",26,"distracted - familiar",5,4,"smoke",1,"3",3,1
"603",26,"distracted - familiar",6,4,"match",1,"4",4,1
"603",26,"distracted - familiar",7,9,"device",1,"4",4,1
"603",26,"distracted - familiar",8,5,"state",0,"9",9,1
"603",26,"distracted - familiar",9,7,"crowd",0,"5",5,1
"603",26,"distracted - familiar",10,2,"nation",0,"7",7,1
"603",26,"distracted - familiar",11,8,"antique",0,"2",2,1
"603",26,"distracted - familiar",12,7,"bone",0,"8",8,1
"603",26,"distracted - familiar",13,6,"sign",0,"7",7,1
"603",26,"distracted - familiar",14,8,"battle",0,"6",6,1
"603",26,"distracted - familiar",15,6,"platter",0,"8",8,1
"603",26,"distracted - familiar",16,5,"spool",0,"6",6,1
"603",26,"distracted - familiar",17,2,"metal",0,"5",5,1
"603",26,"distracted - familiar",18,1,"twig",0,"2",2,1
"603",26,"distracted - familiar",19,1,"olive",0,"1",1,1
"603",26,"distracted - familiar",20,9,"toast",1,"1",1,1
"604",7,"divided attention",1,6,"spray",0,NA,NA,1
"604",7,"divided attention",2,8,"sheep",0,"6",6,1
"604",7,"divided attention",3,2,"deck",1,"8",8,1
"604",7,"divided attention",4,1,"spool",1,"2",2,1
"604",7,"divided attention",5,3,"pump",0,"1",1,1
"604",7,"divided attention",6,5,"shell",0,"3",3,1
"604",7,"divided attention",7,1,"produce",0,"5",5,1
"604",7,"divided attention",8,9,"seam",0,"1",1,1
"604",7,"divided attention",9,4,"mouse",1,"9",9,1
"604",7,"divided attention",10,10,"rake",0,"4",4,1
"604",7,"divided attention",11,6,"hour",0,"10",10,1
"604",7,"divided attention",12,4,"chalk",0,"6",6,1
"604",7,"divided attention",13,2,"labor",0,"4",4,1
"604",7,"divided attention",14,7,"watch",0,"2",2,1
"604",7,"divided attention",15,5,"cement",0,"7",7,1
"604",7,"divided attention",16,10,"blade",1,"5",5,1
"604",7,"divided attention",17,8,"tail",0,"10",10,1
"604",7,"divided attention",18,7,"pile",0,"8",8,1
"604",7,"divided attention",19,3,"path",0,"7",7,1
"604",7,"divided attention",20,9,"wink",0,"3",3,1
"604",11,"divided attention",1,9,"lane",1,NA,NA,1
"604",11,"divided attention",2,7,"lung",0,"9",9,1
"604",11,"divided attention",3,1,"capsule",0,"7",7,1
"604",11,"divided attention",4,2,"jelly",0,"1",1,1
"604",11,"divided attention",5,4,"dome",0,"2",2,1
"604",11,"divided attention",6,5,"camel",0,"4",4,1
"604",11,"divided attention",7,4,"stool",0,"5",5,1
"604",11,"divided attention",8,3,"vest",0,"4",4,1
"604",11,"divided attention",9,6,"belt",0,"3",3,1
"604",11,"divided attention",10,8,"chart",0,"6",6,1
"604",11,"divided attention",11,3,"sponge",0,"8",8,1
"604",11,"divided attention",12,1,"sign",0,"3",3,1
"604",11,"divided attention",13,5,"platter",0,"1",1,1
"604",11,"divided attention",14,7,"chuckle",0,"5",5,1
"604",11,"divided attention",15,9,"match",0,"7",7,1
"604",11,"divided attention",16,2,"kernel",0,"9",9,1
"604",11,"divided attention",17,10,"fable",0,"2",2,1
"604",11,"divided attention",18,10,"helmet",0,"10",10,1
"604",11,"divided attention",19,8,"curve",1,"10",10,1
"604",11,"divided attention",20,6,"court",1,"8",8,1
"604",15,"divided attention",1,3,"spike",0,NA,NA,1
"604",15,"divided attention",2,10,"tank",1,"3",3,1
"604",15,"divided attention",3,9,"barrel",1,"10",10,1
"604",15,"divided attention",4,7,"skull",0,"9",9,1
"604",15,"divided attention",5,10,"toast",1,"7",7,1
"604",15,"divided attention",6,4,"vein",0,"10",10,1
"604",15,"divided attention",7,3,"scar",0,"4",4,1
"604",15,"divided attention",8,8,"resort",0,"3",3,1
"604",15,"divided attention",9,8,"chain",0,"8",8,1
"604",15,"divided attention",10,2,"fence",0,"8",8,1
"604",15,"divided attention",11,1,"sleeve",0,"2",2,1
"604",15,"divided attention",12,6,"mule",0,"1",1,1
"604",15,"divided attention",13,5,"judge",0,"6",6,1
"604",15,"divided attention",14,6,"foot",0,"5",5,1
"604",15,"divided attention",15,1,"note",0,"6",6,1
"604",15,"divided attention",16,9,"noodle",1,"1",1,1
"604",15,"divided attention",17,4,"hall",0,"9",9,1
"604",15,"divided attention",18,2,"bill",0,"4",4,1
"604",15,"divided attention",19,7,"group",0,"2",2,1
"604",15,"divided attention",20,5,"speck",0,"7",7,1
